name,featureType,code,lat,lng
Gladstone Islands,Islands,2301,53.837222,-130.447222
Glide Islands,Islands,2301,52.964444,-129.481667
Gnarled Islands,Islands,2301,54.637222,-130.832222
Goat Islands,Islands,2301,50.613611,-126.637778
Goodridge Islands,Islands,2301,48.372222,-123.646944
Goolden Islands,Islands,2301,51.902778,-128.215278
Goose Group,Islands,2301,51.963611,-128.438889
Gopher Islands,Islands,2301,54.892222,-126.175
Gordon Islands,Islands,2301,50.815,-127.479722
Gordon Islands,Islands,2301,52.096111,-131.145
Gorges Islands,Islands,2301,50.267222,-124.798889
Gowdas Islands,Islands,2301,52.395,-131.600833
Grace Islands,Islands,2301,49.430833,-123.446944
Granville Islands,Islands,2301,51.923611,-128.268611
Gulf Islands,Islands,2301,48.955833,-123.580278
Haida Gwaii,Islands,2301,53.25,-132.25
Haida Islands,Islands,2301,52.049722,-128.316389
Halfway Islands,Islands,2301,50.414722,-126.971944
Harmony Islands,Islands,2301,49.865556,-124.018333
Harrison Islands,Islands,2301,53.635,-132.374167
Harvey Islands,Islands,2301,52.518611,-129.318611
Hedley Islands,Islands,2301,50.906667,-127.568611
Helen Islands,Islands,2301,50.668056,-128.354167
Heron Islands,Islands,2301,53.595,-130.5575
Hickey Islands,Islands,2301,52.999722,-129.516944
Highway Islands,Islands,2301,51.476667,-127.747778
Hisnit Islands,Islands,2301,50.166389,-127.475833
Hodgson Islands,Islands,2301,49.638889,-124.09
Hosie Islands,Islands,2301,48.908333,-125.0375
Houghton Islands,Islands,2301,52.116111,-128.432778
Ildstad Islands,Islands,2301,50.516389,-127.699722
Indian Group,Islands,2301,50.618889,-126.6025
Indian Islands,Islands,2301,50.556389,-126.191389
Inskip Islands,Islands,2301,48.443056,-123.4375
Isbister Islands,Islands,2301,50.034722,-124.749167
"Islands, The",Islands,2301,50.555278,-118.890833
Jacinto Islands,Islands,2301,52.942222,-129.613889
Jagged Islands,Islands,2301,51.298333,-127.698056
Jay Islands,Islands,2301,52.871111,-129.076389
Jeannette Islands,Islands,2301,50.9225,-127.411111
John Parker Islands,Islands,2301,48.330833,-123.594444
Josephine Islands,Islands,2301,50.057222,-124.787222
Jumble Islands,Islands,2301,50.635556,-126.659722
Kerouard Islands,Islands,2301,51.9225,-131.002778
Kinahan Islands,Islands,2301,54.211111,-130.405278
Kisameet Islands,Islands,2301,51.967222,-127.883611
Kitkatla Islands,Islands,2301,53.801667,-130.351389
Kittyhawk Group,Islands,2301,51.831389,-128.185833
Koskimo Islands,Islands,2301,50.469444,-127.852778
Lady Islands,Islands,2301,50.642778,-126.413056
Laidlaw Islands,Islands,2301,52.634167,-128.821111
Law Islands,Islands,2301,52.266667,-128.169167
Lawyer Islands,Islands,2301,54.112222,-130.341667
Lee Islands,Islands,2301,50.385833,-125.359722
Leopold Islands,Islands,2301,52.990833,-132.170556
Limestone Islands,Islands,2301,52.9075,-131.612778
Little Group,Islands,2301,48.668056,-123.369722
Lost Islands,Islands,2301,52.803056,-131.486111
Louis Islands,Islands,2301,52.719167,-129.079722
Lower Islands,Islands,2301,51.679722,-128.131111
Lucan Islands,Islands,2301,50.834167,-127.6325
Lucy Islands,Islands,2301,54.300278,-130.618889
Mallory Islands,Islands,2301,52.216389,-128.262222
Marsden Islands,Islands,2301,50.733889,-126.668889
Martin Islands,Islands,2301,50.11,-124.821667
Marvin Islands,Islands,2301,52.530278,-128.747222
Mary Islands,Islands,2301,50.146667,-124.70
Masterman Islands,Islands,2301,50.755,-127.424444
Mate Islands,Islands,2301,49.349444,-126.281389
Mazarredo Islands,Islands,2301,54.089444,-132.555
McCroskie Islands,Islands,2301,52.269444,-127.931944
McKenney Islands,Islands,2301,52.650833,-129.482222
McMullin Group,Islands,2301,52.050556,-128.4125
McNaughton Group,Islands,2301,51.939167,-128.241944
Metcalf Islands,Islands,2301,50.283056,-125.368611
Millar Group,Islands,2301,50.911389,-127.436667
Mission Group,Islands,2301,49.998056,-127.400833
Modeets Islands,Islands,2301,53.599444,-132.466111
Moffatt Islands,Islands,2301,54.451389,-130.736944
Moore Islands,Islands,2301,52.670833,-129.418056
Moss Islands,Islands,2301,51.311389,-127.688611
Mouat Islands,Islands,2301,49.633056,-124.4625
Mud Islands,Islands,2301,54.952222,-129.903611
Muirhead Islands,Islands,2301,50.921111,-127.137222
Mukapiih Islands,Islands,2301,48.98,-125.378611
Murray Labyrinth,Islands,2301,51.050556,-127.530278
Nangwai Islands,Islands,2301,52.408056,-131.609167
Nankivell Islands,Islands,2301,50.8975,-127.303333
Ness Islands,Islands,2301,53.867222,-130.567222
Nicholas Islands,Islands,2301,50.928333,-127.799167
Normansell Islands,Islands,2301,52.550278,-129.164444
Numas Islands,Islands,2301,50.770556,-127.101389
Octopus Islands,Islands,2301,50.28,-125.220833
Okis Islands,Islands,2301,50.315278,-125.263611
Osborne Islands,Islands,2301,54.286667,-130.854444
Otter Islands,Islands,2301,49.867222,-126.928889
Pantoja Islands,Islands,2301,49.608611,-126.570833
Pattinson Group,Islands,2301,51.868889,-128.120556
Pearse Islands,Islands,2301,50.585,-126.865
Pelham Islands,Islands,2301,53.816667,-130.380833
Penn Islands,Islands,2301,50.186944,-125.014444
Phoenix Islands,Islands,2301,53.886389,-130.509167
Pinkerton Islands,Islands,2301,48.958611,-125.280556
Planet Group,Islands,2301,51.7475,-128.065
Plumper Islands,Islands,2301,50.586111,-126.784722
Polkinghorne Islands,Islands,2301,50.799167,-126.933889
Prager Islands,Islands,2301,53.771389,-130.515
Prince Group,Islands,2301,51.999722,-128.248611
Proctor Islands,Islands,2301,54.717778,-130.598333
Puzzle Islands,Islands,2301,50.630278,-126.7175
Rachael Islands,Islands,2301,54.199444,-130.553611
Rainy Islands,Islands,2301,52.116944,-130.985
Ralph Islands,Islands,2301,53.716389,-130.418611
Ralston Islands,Islands,2301,53.467778,-129.963611
Ramsbotham Islands,Islands,2301,52.698056,-129.045556
Rankine Islands,Islands,2301,52.257778,-131.060833
Raspberry Islands,Islands,2301,54.179444,-129.951667
Rendezvous Islands,Islands,2301,50.273056,-125.048611
Rock Islands,Islands,2301,51.283333,-119.463333
Rogers Islands,Islands,2301,51.018611,-127.583611
Rugged Islands,Islands,2301,50.317222,-127.916944
Rutley Islands,Islands,2301,48.972778,-125.163056
Saavedra Islands,Islands,2301,49.616944,-126.614167
Safa Islands,Islands,2301,54.775833,-130.5975
Sager Islands,Islands,2301,52.899444,-129.1525
Salmon Islands,Islands,2301,50.466389,-127.803611
San Miguel Islands,Islands,2301,49.588611,-126.618889
Sandstone Islands,Islands,2301,53.196111,-132.239167
Scott Islands,Islands,2301,50.8025,-128.779444
Sea Otter Group,Islands,2301,51.3625,-128.10
Search Islands,Islands,2301,51.273056,-127.688056
Secretary Islands,Islands,2301,48.958611,-123.583333
Sedge Islands,Islands,2301,50.679722,-126.688333
Serpent Group,Islands,2301,51.796944,-128.17
Settlers Group,Islands,2301,50.233611,-125.130278
Shadforth Islands,Islands,2301,53.483611,-130.416667
Shakes Islands,Islands,2301,53.799722,-130.483333
Shears Islands,Islands,2301,49.001667,-125.320833
Shelter Islands,Islands,2301,48.312222,-123.568333
Shoal Islands,Islands,2301,48.900833,-123.667222
Simonds Group,Islands,2301,51.950278,-128.283333
Skardon Islands,Islands,2301,49.63,-124.050556
Skedans Islands,Islands,2301,52.952222,-131.568889
Skinner Islands,Islands,2301,53.098056,-129.308889
Snass Islands,Islands,2301,53.889167,-130.534167
Sneath Islands,Islands,2301,53.535278,-130.533611
Solide Islands,Islands,2301,53.701111,-132.990556
Sophia Islands,Islands,2301,50.534167,-126.632778
Sorrow Islands,Islands,2301,51.416667,-127.921667
Southgate Group,Islands,2301,50.999722,-127.533056
Spanish Pilot Group,Islands,2301,49.637778,-126.585278
Stopper Group,Islands,2301,51.840278,-128.225833
Stopper Islands,Islands,2301,48.989722,-125.346667
Storm Islands,Islands,2301,51.027222,-127.719722
Straggling Islands,Islands,2301,50.600833,-127.689167
Striae Islands,Islands,2301,54.086944,-132.25
Subtle Islands,Islands,2301,50.12,-125.081111
Surf Islands,Islands,2301,51.666944,-128.15
Surge Islands,Islands,2301,50.639167,-126.713333
Surrey Islands,Islands,2301,49.501944,-123.984167
Swan Islands,Islands,2301,52.334722,-131.298056
Tar Islands,Islands,2301,52.6675,-131.416111
Thistleton Islands,Islands,2301,52.503333,-129.046944
Thormanby Islands,Islands,2301,49.502778,-124.0025
Thornton Islands,Islands,2301,49.967778,-127.343889
Three Sisters Islands,Islands,2301,57.839444,-131.380278
Thurlow Islands,Islands,2301,50.418056,-125.529167
Tinson Islands,Islands,2301,50.992222,-127.530556
Tiny Group,Islands,2301,48.918333,-125.305556
Topping Islands,Islands,2301,52.663056,-131.669167
Townley Islands,Islands,2301,50.024444,-124.840556
Trail Islands,Islands,2301,49.451667,-123.801667
Trap Islands,Islands,2301,53.137778,-129.734167
Treble Islands,Islands,2301,48.933333,-125.283333
Tree Nob Group,Islands,2301,54.254444,-130.857778
Trial Islands,Islands,2301,48.398056,-123.305556
Tribal Group,Islands,2301,52.049722,-128.316389
Trickett Island,Islands,2301,48.907778,-125.356944
Trickey Islands,Islands,2301,52.7475,-129.305278
Triple Islands,Islands,2301,54.294444,-130.880278
Triplet Islands,Islands,2301,51.819722,-128.216111
Tuft Islands,Islands,2301,52.070278,-128.366389
Turner Islands,Islands,2301,51.254444,-127.757222
Tuzo Islands,Islands,2301,52.788611,-129.321944
Twain Islands,Islands,2301,52.500556,-121.355833
Twain Islands,Islands,2301,51.361667,-127.488611
Twin Islands,Islands,2301,49.349444,-122.891667
Twins Islands,Islands,2301,49.821667,-127.050278
Village Islands,Islands,2301,48.325556,-123.600278
Villaverde Islands,Islands,2301,49.665556,-126.576389
Walkem Islands,Islands,2301,50.364167,-125.520556
Walker Group,Islands,2301,50.91,-127.543333
Wall Islands,Islands,2301,52.86,-129.346944
Wallace Islands,Islands,2301,50.963056,-127.467778
Warren Islands,Islands,2301,50.5875,-126.17
Watcher Islands,Islands,2301,51.271111,-127.7175
Welsford Islands,Islands,2301,50.223056,-125.140556
Whitestone Islands,Islands,2301,49.596111,-124.045
Whitmore Islands,Islands,2301,52.643889,-129.441944
Wilcox Group,Islands,2301,53.920278,-130.661111
William Islands,Islands,2301,50.147222,-124.682222
Winchelsea Islands,Islands,2301,49.294167,-124.085556
Winifred Islands,Islands,2301,50.661389,-128.367222
Woodcock Islands,Islands,2301,52.599444,-129.180278
Woods Islands,Islands,2301,49.006111,-123.814722
Wreck Islands,Islands,2301,53.336944,-130.199444
Yeo Islands,Islands,2301,49.305278,-124.134722
Broughton Archipelago,Archipelago,2306,50.70,-126.50
Active Islet,Islet,2307,52.208611,-128.165278
Agnew Islet,Islet,2307,52.096944,-128.398889
Albert Islet,Islet,2307,52.300833,-127.932778
Alec Islet,Islet,2307,52.344444,-128.386389
Almond Islet,Islet,2307,49.126389,-125.736944
Alpha Islet,Islet,2307,48.434167,-123.229722
Apples Islet,Islet,2307,50.60,-126.689722
Arden Islet,Islet,2307,48.336667,-123.599722
Argyle Islet,Islet,2307,48.320833,-123.601944
Ascroft Islet,Islet,2307,53.308889,-129.415278
Auseth Islet,Islet,2307,49.176944,-125.645833
Bald Islet,Islet,2307,51.519722,-127.788056
Bare Islet,Islet,2307,53.687222,-129.740278
Barry Islet,Islet,2307,50.886389,-127.427778
Bartlett Islet,Islet,2307,50.326944,-125.084444
Bauza Islet,Islet,2307,50.547222,-126.803889
Baxter Islet,Islet,2307,49.132222,-125.780833
Bay Islet,Islet,2307,55.605556,-130.106111
Beech Islet,Islet,2307,52.0275,-128.290833
Bennett Islet,Islet,2307,53.5775,-130.564167
Benrot Island,Islet,2307,52.3575,-127.723889
Berge Islet,Islet,2307,49.721111,-124.173611
Best Islet,Islet,2307,48.953056,-125.096111
Bird Islet,Islet,2307,49.363333,-123.291389
Bishop Islet,Islet,2307,49.74,-124.083611
Blair Islet,Islet,2307,50.921389,-126.791389
Blenkinsop Islet,Islet,2307,53.286944,-129.316389
Blunden Islet,Islet,2307,48.744167,-123.168056
Boas Islet,Islet,2307,51.688611,-128.086389
Boat Islet,Islet,2307,48.811389,-123.323056
Bolivar Islet,Islet,2307,51.573889,-128.123333
Bone Islet,Islet,2307,53.599167,-130.560278
Bonner Islet,Islet,2307,50.2425,-127.783889
Boom Islet,Islet,2307,49.745278,-123.903889
Botel Islet,Islet,2307,50.499167,-127.842222
Branks Islet,Islet,2307,52.280278,-128.386111
Bremner Islet,Islet,2307,51.097778,-127.690278
Bribery Islet,Islet,2307,54.10,-130.315556
Bright Islet,Islet,2307,48.820278,-123.3525
Bruce Islet,Islet,2307,52.503611,-129.036389
Brush Islet,Islet,2307,50.723611,-126.705278
Burgess Islet,Islet,2307,49.214167,-126.031111
Burial Islet,Islet,2307,48.769167,-123.563333
Bush Islet,Islet,2307,53.568611,-130.189167
Calf Islet,Islet,2307,51.419167,-127.647222
Camp Islet,Islet,2307,53.566111,-130.145
Camp Islet,Islet,2307,53.132222,-129.145278
Canoe Islet,Islet,2307,49.028333,-123.588611
Carlsen Islet,Islet,2307,49.721111,-124.175833
Castle Islet,Islet,2307,48.954722,-125.373056
Cecil Islet,Islet,2307,50.608333,-126.585
Centre Islet,Islet,2307,50.125,-125.091111
Centre Islet,Islet,2307,50.909167,-127.826111
Centre Islet,Islet,2307,52.418056,-131.395
Chapman Islet,Islet,2307,50.46,-127.8725
Chart Islet,Islet,2307,50.612222,-126.581667
Chearnley Islet,Islet,2307,54.441389,-130.986111
China Islet,Islet,2307,54.146389,-130.834444
Christie Islet,Islet,2307,49.499722,-123.301944
Clamshell Islet,Islet,2307,48.851944,-123.441389
Clara Islet,Islet,2307,50.0725,-127.587778
Clark Islet,Islet,2307,53.653889,-129.935833
Clerke Islet,Islet,2307,50.206944,-127.833056
Colston Islet,Islet,2307,52.496111,-129.030556
Colton Islet,Islet,2307,52.974722,-132.1575
Columbia Islet,Islet,2307,49.202222,-125.855278
Connis Islet,Islet,2307,53.7575,-130.318333
Cove Islet,Islet,2307,50.696389,-126.678333
Crew Island,Islet,2307,53.451667,-128.682222
Cross Islet,Islet,2307,50.053056,-124.779722
Crow Islet,Islet,2307,50.080833,-125.228333
"Cub, The",Islet,2307,54.917778,-126.231944
Cummins Islet,Islet,2307,52.485833,-129.030556
Currie Islet,Islet,2307,51.851389,-128.457222
Curry Islet,Islet,2307,51.289167,-127.635
Cutter Islet,Islet,2307,50.615278,-126.275833
Danvers Islet,Islet,2307,48.8775,-125.090556
Daphne Islet,Islet,2307,48.571944,-123.468056
Dark Islet,Islet,2307,53.575833,-130.199722
Davidson Islet,Islet,2307,50.775833,-126.741389
Davis Islet,Islet,2307,50.889722,-127.018889
Deadman Islet,Islet,2307,53.638611,-130.470278
Denham Islet,Islet,2307,50.438889,-125.2575
Detached Islet,Islet,2307,52.361667,-128.448889
Diggs Islet,Islet,2307,50.501667,-127.851944
Diver Islet,Islet,2307,49.929167,-127.249444
Dockyard Islet,Islet,2307,50.501389,-127.866111
Doe Islet,Islet,2307,50.075,-125.22
Dot Islet,Islet,2307,50.623889,-126.676944
Drew Islet,Islet,2307,50.821667,-126.920556
Drop Islet,Islet,2307,48.966944,-125.053889
Dudley Islet,Islet,2307,51.335556,-127.532222
Duff Islet,Islet,2307,50.756111,-126.722778
Dunsterville Islet,Islet,2307,50.145278,-125.161111
East Point Islet,Islet,2307,49.773889,-123.99
Eclipse Islet,Islet,2307,50.418889,-125.489722
Edmond Islet,Islet,2307,50.910833,-126.425
Edwards Islet,Islet,2307,53.338333,-129.430556
Elbow Islet,Islet,2307,48.901667,-125.275556
Ellis Islet,Islet,2307,48.862222,-125.107778
Emily Islet,Islet,2307,48.424722,-123.293333
Ensanada Islet,Islet,2307,49.787778,-126.961944
Essondale Islet,Islet,2307,49.224444,-122.799167
Fawn Islet,Islet,2307,50.079444,-125.220556
Flagstaff Islet,Islet,2307,50.567778,-126.973611
Flora Islet,Islet,2307,49.5175,-124.577222
Florencia Islet,Islet,2307,48.979167,-125.643333
Flower Islet,Islet,2307,49.831111,-126.9775
Flowery Islet,Islet,2307,53.222222,-132.0075
Flyaway Islet,Islet,2307,52.790278,-131.994167
Folly Islet,Islet,2307,51.474167,-127.756111
France Islet,Islet,2307,49.513611,-123.963056
Freberg Islet,Islet,2307,53.504444,-130.027222
Frigate Islet,Islet,2307,51.471389,-127.738333
George Islet,Islet,2307,48.976389,-125.173333
Gil Islet,Islet,2307,52.7125,-131.7775
Glaholm Islet,Islet,2307,52.263333,-128.213611
Glen Islet,Islet,2307,48.928889,-125.236667
Goat Islet,Islet,2307,49.626944,-124.006667
Goat Islet,Islet,2307,49.366944,-116.731111
Goski Islet,Islet,2307,52.429722,-131.557222
Grace Islet,Islet,2307,48.851667,-123.493611
Grass Islet,Islet,2307,50.147778,-124.696389
Grassy Island,Islet,2307,53.79974,-130.401666
Grassy Islet,Islet,2307,54.006944,-132.169444
Grave Islet,Islet,2307,50.904444,-127.292778
Green Islet,Islet,2307,50.574444,-126.958056
Greentop Islet,Islet,2307,54.177222,-130.410833
Gregory Islet,Islet,2307,50.906944,-127.301667
Grey Islet,Islet,2307,54.580556,-130.697222
Gribbell Islet,Islet,2307,54.331111,-130.446389
Griffiths Islet,Islet,2307,50.442222,-125.506667
Guard Islet,Islet,2307,55.461667,-129.743889
Gull Islet,Islet,2307,58.565,-130.0425
Gull Islet,Islet,2307,52.107778,-130.952778
Haans Islet,Islet,2307,53.039167,-131.687222
Hale Islet,Islet,2307,53.0825,-129.498611
Halfway Islet,Islet,2307,49.604167,-123.821944
Halsted Islet,Islet,2307,50.855833,-127.855278
Hanna Islet,Islet,2307,51.839167,-128.015833
Harlock Islet,Islet,2307,48.679167,-123.397778
Harold Islet,Islet,2307,48.973611,-125.186111
Harvell Islet,Islet,2307,51.098333,-127.484167
"Haystack, The",Islet,2307,51.539722,-127.561389
Heath Islet,Islet,2307,49.480278,-124.368889
Hermit Islet,Islet,2307,49.007222,-125.339444
Hevenor Islet,Islet,2307,53.633889,-130.031944
Hobbs Islet,Islet,2307,49.207222,-126.042778
House Islet,Islet,2307,50.669444,-126.704167
Howard Islet,Islet,2307,53.272778,-129.310833
Huston Islet,Islet,2307,50.725556,-126.719444
Ironbound Islet,Islet,2307,52.664444,-127.010556
Isabel Islet,Islet,2307,54.332778,-130.443333
Ives Islet,Islet,2307,50.500556,-127.858333
Jane Islet,Islet,2307,50.148333,-125.011389
Jenkins Islet,Islet,2307,50.928333,-127.158333
Jennie Islet,Islet,2307,51.4675,-128.055
Jesdal Islet,Islet,2307,50.532222,-127.615556
John Islet,Islet,2307,48.979167,-125.181667
Johnson Islet,Islet,2307,48.681111,-123.395833
Kate Islet,Islet,2307,50.721111,-126.718056
Kipp Islet,Islet,2307,52.478889,-128.784444
Kitson Islet,Islet,2307,54.182778,-130.312222
Kitty Islet,Islet,2307,48.410833,-123.308056
Knocker Islet,Islet,2307,49.256111,-125.927778
Koga Islet,Islet,2307,52.429722,-131.380278
Lamppost Islet,Islet,2307,54.070833,-130.348611
Lane Islet,Islet,2307,49.143889,-125.797778
Larson Islet,Islet,2307,49.504722,-124.273333
Latch Islet,Islet,2307,52.4525,-127.789167
Leach Islet,Islet,2307,48.830833,-125.240833
Leading Islet,Islet,2307,50.692778,-126.672778
Leche Islet,Islet,2307,50.895833,-126.967222
Lenz Islet,Islet,2307,52.192222,-128.485833
Ligar Islet,Islet,2307,50.894722,-126.997778
Lilly Islet,Islet,2307,52.286389,-128.4125
Lily Islet,Islet,2307,50.531667,-126.256667
Lind Islet,Islet,2307,50.485556,-127.798056
Linthlop Islet,Islet,2307,50.500556,-127.843611
Liska Islet,Islet,2307,50.721944,-126.723889
Little Church Island,Islet,2307,48.309444,-123.589444
Lone Tree Islet,Islet,2307,50.620556,-126.685
Lone Tree Islet,Islet,2307,49.981667,-120.115833
Lord Islet,Islet,2307,50.641389,-126.441389
Lorne Islet,Islet,2307,52.290556,-128.102778
Louisa Islet,Islet,2307,50.831111,-126.493056
Lucy Islet,Islet,2307,50.145278,-124.688889
Mabbs Islet,Islet,2307,53.011944,-131.936111
Magee Islet,Islet,2307,52.165556,-127.958611
Major Islet,Islet,2307,49.989444,-124.816111
Malibu Islet,Islet,2307,50.163056,-123.851667
Marchant Islet,Islet,2307,48.916667,-125.300278
Mars Islet,Islet,2307,51.745556,-128.069444
Mary Islet,Islet,2307,49.626389,-124.034167
Maude Islet,Islet,2307,50.851944,-126.735833
Mauve Islet,Islet,2307,50.855556,-126.890278
McAllister Islet,Islet,2307,50.464444,-127.991667
McRae Islet,Islet,2307,49.743889,-124.2925
Meay Islet,Islet,2307,51.671111,-128.090278
Mercury Islet,Islet,2307,51.743056,-128.070833
Miall Islet,Islet,2307,52.524444,-128.285833
Miami Islet,Islet,2307,49.0375,-123.709722
Miller Islet,Islet,2307,49.787778,-123.945556
Monks Islet,Islet,2307,49.232222,-126.016389
Moos Islet,Islet,2307,49.974167,-127.320278
Morris Islet,Islet,2307,50.891667,-126.898333
Musclow Islet,Islet,2307,48.683889,-123.3975
Nakons Islet,Islet,2307,52.433611,-131.354444
Nanat Islet,Islet,2307,48.885,-125.077222
Narrows Islet,Islet,2307,50.720278,-126.711389
Neck Islet,Islet,2307,50.093333,-124.989722
Neill Islet,Islet,2307,54.112222,-130.22
Nelly Islet,Islet,2307,50.766389,-126.745278
Neville Islet,Islet,2307,50.048333,-124.769722
New Islet,Islet,2307,49.3725,-123.462222
Nickless Islet,Islet,2307,50.781944,-126.535556
Night Islet,Islet,2307,50.634444,-126.6725
Nimmo Islet,Islet,2307,50.933056,-126.695278
Nob Islet,Islet,2307,54.745,-130.335
Noel Islet,Islet,2307,50.451111,-125.408611
Nomad Islet,Islet,2307,52.409722,-131.408611
Norgar Islet,Islet,2307,50.50,-127.653889
O'Neil Islet,Islet,2307,51.434722,-127.954722
Observation Islet,Islet,2307,52.571667,-128.5125
Ohiat Islet,Islet,2307,48.855,-125.184444
Oke Islet,Islet,2307,52.331944,-128.351667
Oland Islet,Islet,2307,52.213889,-128.173889
Oliver Islet,Islet,2307,53.0375,-131.935556
Ommaney Islet,Islet,2307,50.834444,-126.968889
One Tree Islet,Islet,2307,54.564167,-130.440556
Onetree Islet,Islet,2307,50.9175,-127.820556
Ottaway Islet,Islet,2307,48.976111,-125.380556
Parlane Islet,Islet,2307,53.596667,-130.581944
Passage Islet,Islet,2307,50.644722,-126.707778
Pelican Islet,Islet,2307,52.279722,-123.032778
Penfold Islet,Islet,2307,50.689444,-126.809167
Penn Islet,Islet,2307,50.791944,-126.443056
Peterson Islet,Islet,2307,50.389167,-125.913611
Pine Islet,Islet,2307,48.800556,-123.095556
Pinhorn Islet,Islet,2307,50.390833,-125.377778
Poole Islet,Islet,2307,52.165833,-128.273611
Powder Islet,Islet,2307,48.853889,-123.487222
Puffin Islet,Islet,2307,48.9025,-125.375278
Raby Islet,Islet,2307,52.191111,-128.474444
Ranger Islet,Islet,2307,54.836667,-130.174722
Rapid Islet,Islet,2307,49.7325,-123.892222
Reef Islet,Islet,2307,52.344444,-128.376111
Rock Islet,Islet,2307,52.344722,-131.237778
Roe Islet,Islet,2307,48.795556,-123.308056
Round Islet,Islet,2307,50.646944,-126.729167
Round Islet,Islet,2307,53.568333,-130.147778
Routh Islet,Islet,2307,49.720278,-124.183056
Rowlands Islet,Islet,2307,48.98,-125.378333
Roy Islet,Islet,2307,51.038611,-127.520278
Sagen Islet,Islet,2307,51.926389,-127.889444
Sara Islet,Islet,2307,49.761667,-126.889722
Scrub Islet,Islet,2307,50.614722,-126.595556
Sels Islet,Islet,2307,52.424444,-131.413611
Sentinel Islet,Islet,2307,53.748333,-130.483333
Sewell Islet,Islet,2307,53.424167,-129.879167
Shag Islet,Islet,2307,49.229444,-126.059167
Sheldon Islet,Islet,2307,53.686389,-130.416111
Sherman Islet,Islet,2307,53.549167,-130.123611
Sims Islet,Islet,2307,49.7225,-124.187222
Skedin Islet,Islet,2307,50.500556,-127.849722
Skull Islet,Islet,2307,48.753611,-123.241111
Sloop Islet,Islet,2307,53.757778,-132.245278
Slug Islet,Islet,2307,52.338333,-131.219722
Snell Islet,Islet,2307,50.898611,-127.313056
Snider Islet,Islet,2307,54.267222,-130.4425
Snuff Islet,Islet,2307,54.074444,-130.635556
Solitary Islet,Islet,2307,50.727222,-126.572778
South Islet,Islet,2307,50.693611,-126.685
Spilling Islet,Islet,2307,48.983333,-125.375833
Spout Islet,Islet,2307,50.590278,-126.749167
Staff Islet,Islet,2307,48.986667,-125.363056
Staples Islet,Islet,2307,50.769167,-127.120278
Stark Islet,Islet,2307,55.419167,-129.755
Steep Islet,Islet,2307,50.735556,-126.584444
Stephenson Islet,Islet,2307,50.574722,-126.826667
Strawberry Islet,Islet,2307,49.690556,-124.205833
Strongtide Islet,Islet,2307,48.441667,-123.254167
Surf Islet,Islet,2307,52.27,-128.406667
Swinburne Islet,Islet,2307,52.841667,-131.871389
Talbot Islet,Islet,2307,50.173889,-124.890556
Taylor Islet,Islet,2307,48.826944,-125.197778
Tear Islet,Islet,2307,52.319722,-128.363889
Thomas Islet,Islet,2307,52.905556,-128.135
Thrumb Islet,Islet,2307,54.246389,-133.084167
Tibbs Islet,Islet,2307,49.230278,-126.106944
Tide Islet,Islet,2307,50.089167,-125.013889
Tide Pole Islet,Islet,2307,50.5625,-126.275556
Tlukeht kwukthyehs,Islet,2307,49.844722,-124.674444
Tom Islet,Islet,2307,50.559722,-126.207222
Torrance Islet,Islet,2307,50.919444,-127.560278
Tree Islet,Islet,2307,50.834722,-126.671111
Tree Islet,Islet,2307,53.2025,-132.137778
Trevor Islet,Islet,2307,48.795833,-123.205833
Turner Islet,Islet,2307,48.919722,-125.2325
Walker Islet,Islet,2307,50.8025,-126.454444
Walter Islet,Islet,2307,52.324444,-128.360278
Watt Islet,Islet,2307,49.721667,-124.185
Wells Islet,Islet,2307,53.580278,-130.582778
West Islet,Islet,2307,53.691944,-129.747778
Whyte Islet,Islet,2307,49.370278,-123.292222
Wilkins Islet,Islet,2307,48.953611,-125.3275
Williams Islet,Islet,2307,53.235,-129.308611
Wilson Islet,Islet,2307,52.762778,-131.961667
Wizard Islet,Islet,2307,48.858333,-125.159722
Wooded Islet,Islet,2307,51.329167,-127.576944
Wootton Islet,Islet,2307,52.262222,-128.328056
Wren Islet,Islet,2307,50.081667,-125.233889
Anchor Islets,Islets,2308,51.283056,-127.628611
Archer Islets,Islets,2308,52.5225,-129.031389
Artillery Islets,Islets,2308,50.441111,-125.98
Ballingall Islets,Islets,2308,48.907222,-123.459722
Beavis Islets,Islets,2308,53.746111,-133.038889
Bee Islets,Islets,2308,50.094444,-125.016667
Belle Chain Islets,Islets,2308,48.824444,-123.184167
Benney Islets,Islets,2308,52.579444,-129.169444
Blackberry Islets,Islets,2308,49.214722,-125.794167
Bockett Islets,Islets,2308,50.537778,-126.232778
Bordelais Islets,Islets,2308,48.817778,-125.231667
Breaker Islets,Islets,2308,53.146944,-129.78
Bright Islets,Islets,2308,51.290833,-127.638611
Bush Islets,Islets,2308,50.517222,-126.409444
Canoe Islets,Islets,2308,50.6625,-126.688889
Carlson Islets,Islets,2308,55.446944,-129.773056
Chain Islets,Islets,2308,48.4175,-123.265556
Cherry Islets,Islets,2308,53.238611,-129.487778
Coach Islets,Islets,2308,50.711111,-126.712222
Crabapple Islets,Islets,2308,50.185556,-127.834444
Cub Islets,Islets,2308,48.330278,-123.624722
Cuttle Islets,Islets,2308,50.100556,-127.602778
Dakin Islets,Islets,2308,52.274444,-128.152222
Davey Islets,Islets,2308,53.050833,-131.985556
De Freitas Islets,Islets,2308,52.450833,-128.230833
Deadman Islets,Islets,2308,49.162778,-125.9075
